cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
1,test,37.412902,60.545082,6,22,512700,7,26,690683,7,532,4681152,5,26,554135,4,416,2162924,1,152,1788355,7,1064,54776323,0,0,0,0,0,0,8,1216,16693104,0,0,0,2,10,12348,1,5,476032,0,0,0,1,3,218125,0,0,0,49,3472,82565881
2,test,37.999540,58.400548,11,41,939950,26,98,2565394,13,988,8693568,9,46,997443,9,936,4866579,6,912,10730130,17,2584,133028213,0,0,0,0,0,0,18,2736,37559484,0,0,0,5,26,30870,2,10,952064,0,0,0,1,3,218125,0,0,0,117,8380,200581820
3,test,37.367360,60.529788,5,19,427250,6,22,592014,5,380,3343680,2,10,221654,6,624,3244386,3,456,5365065,5,760,39125945,0,0,0,0,0,0,6,912,12519828,0,0,0,4,20,24696,3,15,1428096,0,0,0,0,0,0,0,0,0,45,3218,66292614
4,test,37.878235,58.827987,13,49,841191,1,3,68323,0,0,0,9,46,806346,1,104,381143,2,304,3576710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,291,349888,0,0,0,0,0,0,0,0,0,0,0,0,82,797,6023601
5,test,38.046385,58.297439,2,7,170900,4,15,394676,2,152,1337472,2,10,221654,1,104,540731,2,304,3576710,3,456,23475567,0,0,0,0,0,0,4,608,8346552,0,0,0,2,10,12348,1,5,476032,0,0,0,0,0,0,0,0,0,23,1671,38552642
6,test,38.094858,57.990770,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,31240,0,0,0,0,0,0,0,0,0,0,0,0,7,33,160654
7,test,38.550940,57.757162,7,26,452949,0,0,0,0,0,0,1,5,89594,1,104,381143,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,119,143704,1,5,50803,0,0,0,0,0,0,0,0,0,34,411,2906548
8,test,38.202039,57.966385,4,15,341800,9,34,888021,2,152,1337472,4,20,443308,4,416,2162924,2,304,3576710,6,912,46951134,0,0,0,0,0,0,7,1064,14606466,0,0,0,1,5,6174,1,5,476032,0,0,0,0,0,0,0,0,0,40,2927,70790041
9,test,37.992128,58.236289,5,19,427250,10,38,986690,9,684,6018624,6,31,664962,7,728,3785117,5,760,8941775,5,760,39125945,0,0,0,0,0,0,10,1520,20866380,0,0,0,4,20,24696,2,10,952064,0,0,0,1,3,218125,0,0,0,64,4573,82011628
10,test,37.347071,61.126095,32,121,2070624,1,3,68323,5,380,6148435,7,36,627158,3,312,1143429,3,456,5365065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,608,731016,3,15,152409,0,0,0,0,0,0,0,0,0,171,1931,16306459
11,test,37.828562,58.854240,13,49,841191,1,3,68323,2,152,2459374,1,5,89594,2,208,762286,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,306,368632,1,5,50803,0,0,0,0,0,0,0,0,0,80,880,6428558
12,test,38.320678,56.945052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,test,37.774682,60.446375,12,45,776484,0,0,0,1,76,1229687,1,5,89594,2,208,762286,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,239,287408,1,5,50803,0,0,0,0,0,0,0,0,0,64,730,4984617
14,test,38.028773,58.176033,5,19,427250,10,38,986690,6,456,4012416,5,26,554135,4,416,2162924,4,608,7153420,5,760,39125945,0,0,0,0,0,0,8,1216,16693104,0,0,0,3,15,18522,1,5,476032,0,0,0,1,3,218125,0,0,0,52,3562,71828563
15,test,37.959794,58.852484,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,31240,0,0,0,0,0,0,0,0,0,0,0,0,7,33,160654
16,test,38.070149,58.072805,45,171,2911815,3,11,204969,4,304,4918748,5,26,447970,8,832,3049144,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,702,843480,4,20,203212,0,0,0,0,0,0,0,0,0,205,2218,14367693
17,test,38.493024,56.859122,10,38,647070,3,11,204969,1,76,1229687,2,10,179188,2,208,762286,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,197,237424,0,0,0,0,0,0,0,0,0,0,0,0,57,692,5048979
18,test,37.841333,58.385137,6,22,512700,10,38,986690,5,380,3343680,5,26,554135,3,312,1622193,2,304,3576710,7,1064,54776323,0,0,0,0,0,0,10,1520,20866380,0,0,0,4,20,24696,1,5,476032,0,0,0,0,0,0,0,0,0,53,3691,86739539
19,test,37.889248,58.473894,14,53,1196300,15,57,1480035,15,1140,10031040,13,67,1440751,7,728,3785117,10,1520,17883550,8,1216,62601512,0,0,0,0,0,0,20,3040,41732760,0,0,0,3,15,18522,3,15,1428096,0,0,0,1,3,218125,0,0,0,109,7854,141815808
20,test,37.997684,58.931346,4,15,258828,1,3,68323,0,0,0,1,5,89594,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,62,74976,1,5,50803,0,0,0,0,0,0,0,0,0,20,194,923667
21,test,38.063562,58.197866,4,15,341800,16,60,1578704,9,684,6018624,6,31,664962,5,520,2703655,7,1064,12518485,8,1216,62601512,0,0,0,0,0,0,9,1368,18779742,0,0,0,3,15,18522,2,10,952064,0,0,0,0,0,0,0,0,0,69,4983,106178070
22,test,36.114293,61.301752,3,11,194121,0,0,0,0,0,0,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,93,112464,1,5,50803,0,0,0,0,0,0,0,0,0,23,213,738531
23,test,38.124832,57.947223,8,30,683600,16,60,1578704,12,912,8024832,8,41,886616,13,1352,7029503,9,1368,16095195,14,2128,109552646,0,0,0,0,0,0,12,1824,25039656,0,0,0,4,20,24696,11,57,5236352,0,0,0,1,3,218125,0,0,0,108,7795,174369925
24,test,36.848129,60.978027,31,117,2005917,0,0,0,1,76,1229687,4,20,358376,6,624,2286858,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,452,543576,1,5,50803,0,0,0,0,0,0,0,0,0,131,1446,8263572
25,test,38.158258,57.936903,4,15,341800,13,49,1282697,6,456,4012416,6,31,664962,5,520,2703655,7,1064,12518485,7,1064,54776323,0,0,0,0,0,0,8,1216,16693104,0,0,0,2,10,12348,3,15,1428096,0,0,0,0,0,0,0,0,0,61,4440,94433886
26,test,37.480968,60.493585,25,95,1617675,4,15,273292,1,76,1229687,6,31,537564,6,624,2286858,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,587,706024,3,15,152409,0,0,0,0,0,0,0,0,0,159,1595,8591864
27,test,37.864496,58.298212,3,11,194121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57,68728,0,0,0,0,0,0,0,0,0,0,0,0,14,68,262849
28,test,37.204200,60.939953,3,11,194121,0,0,0,0,0,0,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,88,106216,0,0,0,0,0,0,0,0,0,0,0,0,21,203,681480
29,test,37.947674,58.531620,29,110,1876503,1,3,68323,1,76,1229687,5,26,447970,3,312,1143429,3,456,5365065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,421,506088,1,5,50803,0,0,0,0,0,0,0,0,0,124,1409,10687868
30,test,37.874119,58.344169,4,15,341800,6,22,592014,5,380,3343680,4,20,443308,3,312,1622193,3,456,5365065,4,608,31300756,0,0,0,0,0,0,5,760,10433190,0,0,0,1,5,6174,1,5,476032,0,0,0,0,0,0,0,0,0,36,2583,53924212
31,test,37.734294,59.420419,5,19,323535,0,0,0,1,76,1229687,1,5,89594,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,104,124960,0,0,0,0,0,0,0,0,0,0,0,0,28,308,2148919
32,test,37.422762,59.601099,22,83,1423554,2,7,136646,1,76,1229687,8,41,716752,5,520,1905715,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,405,487344,5,26,254015,0,0,0,0,0,0,0,0,0,122,1310,7942068
33,test,38.279261,57.686368,12,45,1025400,11,41,1085359,6,456,4012416,3,15,332481,5,520,2703655,7,1064,12518485,7,1064,54776323,0,0,0,0,0,0,10,1520,20866380,0,0,0,3,15,18522,2,10,952064,0,0,0,0,0,0,0,0,0,66,4750,98291085
34,test,36.502309,61.181021,5,19,323535,0,0,0,0,0,0,1,5,89594,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,93,112464,0,0,0,0,0,0,0,0,0,0,0,0,25,221,906736
35,test,37.226994,59.988198,14,53,1196300,31,117,3058739,16,1216,10699776,6,31,664962,9,936,4866579,9,1368,16095195,21,3192,164328969,0,0,0,0,0,0,15,2280,31299570,0,0,0,6,31,37044,2,10,952064,0,0,0,0,0,0,0,0,0,129,9234,233199198
36,test,37.509377,59.481085,36,136,2329452,10,38,683230,6,456,7378122,3,15,268782,10,1040,3811430,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,946,1137136,11,57,558833,0,0,0,0,0,0,0,0,0,259,2840,17955340
37,test,38.032011,58.195588,11,41,939950,19,72,1874711,20,1520,13374720,8,41,886616,7,728,3785117,3,456,5365065,17,2584,133028213,0,0,0,0,0,0,18,2736,37559484,0,0,0,7,36,43218,5,26,2380160,0,0,0,0,0,0,0,0,0,115,8240,199237254
38,test,38.083500,58.123042,7,26,598150,9,34,888021,5,380,3343680,6,31,664962,4,416,2162924,6,912,10730130,8,1216,62601512,0,0,0,0,0,0,8,1216,16693104,0,0,0,3,15,18522,1,5,476032,0,0,0,1,3,218125,0,0,0,58,4254,98395162
39,test,37.934345,58.349797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,test,37.117097,61.052535,18,68,1164726,1,3,68323,2,152,2459374,3,15,268782,2,208,762286,2,304,3576710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,400,481096,2,10,101606,0,0,0,0,0,0,0,0,0,107,1160,8882903
41,test,37.345365,59.637468,7,26,598150,10,38,986690,8,608,5349888,4,20,443308,5,520,2703655,4,608,7153420,6,912,46951134,0,0,0,0,0,0,10,1520,20866380,0,0,0,4,20,24696,1,5,476032,0,0,0,0,0,0,0,0,0,59,4277,85553353
42,test,37.926758,58.469317,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,43736,0,0,0,0,0,0,0,0,0,0,0,0,9,43,173150
43,test,38.509188,56.549507,5,19,323535,0,0,0,1,76,1229687,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,109,131208,1,5,50803,0,0,0,0,0,0,0,0,0,29,313,2116376
44,test,37.715014,60.404195,8,30,683600,18,68,1776042,11,836,7356096,7,36,775789,5,520,2703655,9,1368,16095195,9,1368,70426701,0,0,0,0,0,0,13,1976,27126294,0,0,0,3,15,18522,3,15,1428096,0,0,0,1,3,218125,0,0,0,87,6235,128608115
45,test,38.366247,57.455236,70,266,4529490,3,11,204969,8,608,9837496,9,46,806346,3,312,1143429,5,760,8941775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,904,1087152,4,20,203212,0,0,0,0,0,0,0,0,0,276,2927,26753869
46,test,37.875778,60.347111,62,235,4011834,1,3,68323,6,456,7378122,18,93,1612692,11,1144,4192573,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,956,1149632,3,15,152409,0,0,0,0,0,0,0,0,0,286,3054,20353940
47,test,37.948337,58.502623,2,7,170900,5,19,493345,3,228,2006208,1,5,110827,3,312,1622193,2,304,3576710,1,152,7825189,0,0,0,0,0,0,4,608,8346552,0,0,0,1,5,6174,1,5,476032,0,0,0,0,0,0,0,0,0,23,1645,24634130
48,test,38.091098,58.019601,3,11,256350,5,19,493345,4,304,2674944,2,10,221654,2,208,1081462,4,608,7153420,3,456,23475567,0,0,0,0,0,0,4,608,8346552,0,0,0,2,10,12348,2,10,952064,0,0,0,0,0,0,0,0,0,31,2244,44667706
49,test,38.193013,57.566457,10,38,647070,0,0,0,0,0,0,1,5,89594,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,114,137456,0,0,0,0,0,0,0,0,0,0,0,0,34,261,1255263
50,test,37.202445,59.869624,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,37488,0,0,0,0,0,0,0,0,0,0,0,0,8,38,166902
51,test,38.133540,58.403563,8,30,517656,0,0,0,1,76,1229687,2,10,179188,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,218,262416,1,5,50803,0,0,0,0,0,0,0,0,0,56,547,3002036
52,test,37.222196,61.352286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,test,37.939097,60.231153,95,361,6147165,2,7,136646,8,608,9837496,5,26,447970,14,1456,5336002,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,1112,1337072,7,36,355621,0,0,0,0,0,0,0,0,0,346,3758,25386327
54,test,37.337863,61.058130,11,41,711777,1,3,68323,0,0,0,2,10,179188,2,208,762286,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,187,224928,1,5,50803,0,0,0,0,0,0,0,0,0,54,606,3785660
55,test,36.206984,61.315952,9,34,582363,0,0,0,1,76,1229687,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,118712,1,5,50803,0,0,0,0,0,0,0,0,0,31,317,2362708
56,test,37.685458,60.221134,4,15,258828,0,0,0,0,0,0,1,5,89594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57,68728,1,5,50803,0,0,0,0,0,0,0,0,0,17,82,467953
57,test,36.547921,61.202306,3,11,256350,9,34,888021,5,380,3343680,4,20,443308,3,312,1622193,3,456,5365065,7,1064,54776323,0,0,0,0,0,0,7,1064,14606466,0,0,0,3,15,18522,1,5,476032,0,0,0,0,0,0,0,0,0,45,3361,81795960
58,test,37.419925,60.350614,69,262,4464783,0,0,0,7,532,8607809,11,57,985534,7,728,2668001,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,681,818488,3,15,152409,0,0,0,0,0,0,0,0,0,229,2427,19485379
59,test,37.935828,58.864676,5,19,323535,0,0,0,0,0,0,1,5,89594,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,72,87472,0,0,0,0,0,0,0,0,0,0,0,0,21,200,881744
60,test,37.117512,60.946329,20,76,1294140,0,0,0,1,76,1229687,3,15,268782,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,234,281160,1,5,50803,0,0,0,0,0,0,0,0,0,73,718,4268001
61,test,38.426398,56.692235,15,57,970605,2,7,136646,1,76,1229687,4,20,358376,2,208,762286,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,249,299904,7,36,355621,0,0,0,0,0,0,0,0,0,80,805,5901480
62,test,38.419611,57.408037,17,64,1452650,21,79,2072049,17,1292,11368512,16,83,1773232,14,1456,7570234,8,1216,14306840,23,3496,179979347,0,0,0,0,0,0,30,4560,62599140,0,0,0,14,72,86436,12,62,5712384,0,0,0,0,0,0,0,0,0,172,12380,286920824
63,test,37.282153,60.574372,33,125,2135331,2,7,136646,4,304,4918748,17,88,1523098,7,728,2668001,3,456,5365065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,930,1118392,3,15,152409,0,0,0,0,0,0,0,0,0,248,2653,18017690
64,test,38.165000,58.410113,41,155,2652987,0,0,0,5,380,6148435,10,52,895940,7,728,2668001,4,608,7153420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1050,1262096,5,26,254015,0,0,0,0,0,0,0,0,0,274,2999,21034894
65,test,37.610955,60.337903,30,114,1941210,1,3,68323,3,228,3689061,3,15,268782,6,624,2286858,2,304,3576710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,769,924704,2,10,101606,0,0,0,0,0,0,0,0,0,195,2067,12857254
66,test,37.804126,59.211661,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,56232,0,0,0,0,0,0,0,0,0,0,0,0,11,53,185646
67,test,38.201561,58.978694,7,26,452949,0,0,0,2,152,2459374,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,135,162448,1,5,50803,0,0,0,0,0,0,0,0,0,37,422,3506717
68,test,37.155665,60.906212,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,31240,0,0,0,0,0,0,0,0,0,0,0,0,7,33,160654
69,test,37.272625,60.895495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12496,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12496
70,test,38.646652,56.838414,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,56232,1,5,50803,0,0,0,0,0,0,0,0,0,12,58,236449
71,test,38.065539,58.095480,8,30,683600,14,53,1381366,9,684,6018624,4,20,443308,5,520,2703655,6,912,10730130,6,912,46951134,0,0,0,0,0,0,11,1672,22953018,0,0,0,3,15,18522,2,10,952064,0,0,0,0,0,0,0,0,0,68,4828,92835421
72,test,38.089435,58.413185,10,38,854500,21,79,2072049,12,912,8024832,8,41,886616,4,416,2162924,11,1672,19671905,15,2280,117377835,0,0,0,0,0,0,17,2584,35472846,0,0,0,8,41,49392,5,26,2380160,0,0,0,2,7,436250,0,0,0,113,8096,189389309
73,test,38.117341,58.002147,13,49,841191,0,0,0,3,228,3689061,3,15,268782,2,208,762286,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,338,406120,3,15,152409,0,0,0,0,0,0,0,0,0,90,1005,7908204
74,test,37.113396,60.369438,12,45,776484,1,3,68323,2,152,2459374,1,5,89594,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,234,281160,2,10,101606,0,0,0,0,0,0,0,0,0,65,657,4538827
75,test,35.683466,61.393689,13,49,841191,0,0,0,1,76,1229687,1,5,89594,1,104,381143,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,161,193688,1,5,50803,0,0,0,0,0,0,0,0,0,49,552,4574461
76,test,39.540599,58.947387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,test,36.920801,61.196882,3,11,194121,0,0,0,0,0,0,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,52,62480,0,0,0,0,0,0,0,0,0,0,0,0,14,167,637744
78,test,38.904077,58.205896,18,68,1164726,3,11,204969,2,152,2459374,1,5,89594,3,312,1143429,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,312,374880,3,15,152409,0,0,0,0,0,0,0,0,0,91,1027,7377736
79,test,38.679992,56.615187,3,11,194121,0,0,0,0,0,0,1,5,89594,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,72,87472,0,0,0,0,0,0,0,0,0,0,0,0,19,192,752330
80,test,37.989626,58.288701,9,34,769050,15,57,1480035,11,836,7356096,5,26,554135,2,208,1081462,8,1216,14306840,10,1520,78251890,0,0,0,0,0,0,13,1976,27126294,0,0,0,2,10,12348,3,15,1428096,0,0,0,4,15,872500,0,0,0,82,5913,133238746
81,test,37.522643,59.226795,13,49,841191,1,3,68323,3,228,3689061,2,10,179188,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,270,324896,4,20,203212,0,0,0,0,0,0,0,0,0,77,788,6068157
82,test,38.065217,58.217541,10,38,854500,11,41,1085359,14,1064,9362304,10,52,1108270,5,520,2703655,7,1064,12518485,15,2280,117377835,0,0,0,0,0,0,14,2128,29212932,0,0,0,8,41,49392,5,26,2380160,0,0,0,2,7,436250,0,0,0,101,7261,177089142
83,test,37.971077,58.298096,2,7,170900,7,26,690683,2,152,1337472,2,10,221654,3,312,1622193,2,304,3576710,3,456,23475567,0,0,0,0,0,0,3,456,6259914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1723,37355093
84,test,37.978390,58.549706,13,49,841191,0,0,0,2,152,2459374,2,10,179188,1,104,381143,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,176,212432,2,10,101606,0,0,0,0,0,0,0,0,0,55,653,5963289
85,test,38.350571,56.889556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,test,39.189532,58.828512,26,98,1682382,2,7,136646,2,152,2459374,3,15,268782,3,312,1143429,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,338,406120,3,15,152409,0,0,0,0,0,0,0,0,0,105,1089,8037497
87,test,37.929518,58.497122,5,19,427250,9,34,888021,5,380,3343680,1,5,110827,2,208,1081462,3,456,5365065,4,608,31300756,0,0,0,0,0,0,6,912,12519828,0,0,0,1,5,6174,1,5,476032,0,0,0,0,0,0,0,0,0,37,2632,55519095
88,test,37.382930,60.519486,10,38,854500,20,76,1973380,7,532,4681152,8,41,886616,11,1144,5948041,5,760,8941775,14,2128,109552646,0,0,0,0,0,0,16,2432,33386208,0,0,0,8,41,49392,0,0,0,0,0,0,1,3,218125,0,0,0,100,7195,166491835
89,test,38.152931,58.589678,6,22,388242,0,0,0,0,0,0,1,5,89594,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,83,99968,0,0,0,0,0,0,0,0,0,0,0,0,24,214,958947
90,test,37.362333,59.462511,34,129,2200038,1,3,68323,3,228,3689061,7,36,627158,7,728,2668001,2,304,3576710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,707,849728,6,31,304818,0,0,0,0,0,0,0,0,0,196,2166,13983837
91,test,37.220543,60.628856,6,22,388242,0,0,0,1,76,1229687,1,5,89594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,72,87472,1,5,50803,0,0,0,0,0,0,0,0,0,23,180,1845798
92,test,37.954900,58.311862,1,3,85450,1,3,98669,2,152,1337472,2,10,221654,1,104,540731,0,0,0,1,152,7825189,0,0,0,0,0,0,3,456,6259914,0,0,0,1,5,6174,0,0,0,0,0,0,0,0,0,0,0,0,12,885,16375253
93,test,38.018003,58.277388,4,15,341800,11,41,1085359,7,532,4681152,6,31,664962,4,416,2162924,5,760,8941775,6,912,46951134,0,0,0,0,0,0,7,1064,14606466,0,0,0,1,5,6174,1,5,476032,0,0,0,0,0,0,0,0,0,52,3781,79917778
94,test,38.120363,58.129089,5,19,427250,13,49,1282697,7,532,4681152,5,26,554135,3,312,1622193,5,760,8941775,6,912,46951134,0,0,0,0,0,0,11,1672,22953018,0,0,0,2,10,12348,3,15,1428096,0,0,0,0,0,0,0,0,0,60,4307,88853798
95,test,36.509903,61.197270,5,19,427250,9,34,888021,7,532,4681152,4,20,443308,4,416,2162924,3,456,5365065,6,912,46951134,0,0,0,0,0,0,7,1064,14606466,0,0,0,1,5,6174,2,10,952064,0,0,0,0,0,0,0,0,0,48,3468,76483558
96,test,38.074642,58.178666,5,19,427250,9,34,888021,4,304,2674944,3,15,332481,5,520,2703655,5,760,8941775,5,760,39125945,0,0,0,0,0,0,5,760,10433190,0,0,0,3,15,18522,1,5,476032,0,0,0,0,0,0,0,0,0,45,3192,66021815
97,test,37.886058,60.947022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,test,37.976688,58.192878,3,11,256350,4,15,394676,3,228,2006208,1,5,110827,1,104,540731,2,304,3576710,2,304,15650378,0,0,0,0,0,0,4,608,8346552,0,0,0,2,10,12348,0,0,0,0,0,0,0,0,0,0,0,0,22,1589,30894780
99,test,37.938519,58.558849,46,174,2976522,3,11,204969,5,380,6148435,12,62,1075128,8,832,3049144,2,304,3576710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,868,1043416,3,15,152409,0,0,0,0,0,0,0,0,0,246,2646,18226733
100,test,38.793320,57.577450,222,843,14364954,3,11,204969,9,684,11067183,20,104,1791880,48,4992,18294864,9,1368,16095195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,4284,5148352,13,67,660439,0,0,0,0,0,0,0,0,0,1148,12353,67627836
101,test,37.357675,60.460014,55,209,3558885,5,19,341615,7,532,8607809,5,26,447970,7,728,2668001,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,629,756008,3,15,152409,0,0,0,0,0,0,0,0,0,204,2310,18321052
102,test,37.398716,60.284355,74,281,4788318,0,0,0,3,228,3689061,11,57,985534,20,2080,7622860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1409,1693208,1,5,50803,0,0,0,0,0,0,0,0,0,380,4060,18829784
103,test,40.066983,58.283547,29,110,1876503,0,0,0,1,76,1229687,5,26,447970,4,416,1524572,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,317,381128,2,10,101606,0,0,0,0,0,0,0,0,0,103,1107,7349821
104,test,38.126792,58.434652,20,76,1294140,2,7,136646,1,76,1229687,1,5,89594,1,104,381143,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,234,281160,1,5,50803,0,0,0,0,0,0,0,0,0,72,659,5251528
105,test,37.457743,60.435037,9,34,582363,0,0,0,0,0,0,1,5,89594,1,104,381143,1,152,1788355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,187,224928,1,5,50803,0,0,0,0,0,0,0,0,0,49,487,3117186
