cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
9324,test,41.718470,67.732076,11,41,711777,1,3,68323,2,152,2459374,0,0,0,0,0,0,0,0,0,1,152,7825189,0,0,0,0,0,0,2,304,3416286,1,152,2172612,6,31,37488,14,72,711242,1,5,181189,0,0,0,0,0,0,39,912,17583480
9325,test,41.680591,69.369853,0,0,0,12,45,819876,8,608,9837496,18,93,1612692,6,624,2286858,0,0,0,7,1064,54776323,0,0,0,0,0,0,20,3040,34162860,14,2128,30416568,22,114,137456,243,1263,12345129,20,104,3623780,0,0,0,0,0,0,370,9083,150019038
9326,test,42.306603,69.635391,7,26,598150,34,129,3354746,28,2128,18724608,5,26,554135,1,104,540731,0,0,0,0,0,0,17,2584,35407634,34,6460,212080406,1,152,2086638,0,0,0,0,0,0,0,0,0,0,0,0,40,152,8725000,0,0,0,167,11761,282072048
9327,test,42.640029,69.380638,97,368,6276579,0,0,0,0,0,0,0,0,0,1,104,381143,0,0,0,19,2888,148678591,0,0,0,0,0,0,0,0,0,8,1216,17380896,18,93,112464,27,140,1371681,24,124,4348536,0,0,0,0,0,0,194,4933,178549890
9328,test,43.250339,68.451985,0,0,0,4,15,273292,33,2508,40579671,5,26,447970,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2888,41279628,135,702,843480,74,384,3759422,3,15,543567,0,0,0,0,0,0,275,6746,88489316
9329,test,41.368509,68.492847,7,26,452949,7,26,478261,2,152,2459374,1,5,89594,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,3,456,6517836,13,67,81224,18,93,914454,1,5,181189,0,0,0,0,0,0,57,1398,14407596
9330,test,43.258002,69.257908,5,19,323535,0,0,0,9,684,11067183,2,10,179188,0,0,0,0,0,0,0,0,0,1,152,2082802,0,0,0,0,0,0,0,0,0,13,67,81224,10,52,508030,3,15,543567,0,0,0,0,0,0,43,999,14785529
9331,test,41.696826,69.207318,3,11,194121,14,53,956522,3,228,3689061,3,15,268782,2,208,762286,0,0,0,4,608,31300756,2,304,4165604,0,0,0,6,912,10248858,13,1976,28243956,15,78,93720,112,582,5689936,29,150,5254481,0,0,0,0,0,0,206,5125,90868083
9332,test,45.403214,68.211901,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,1,5,50803,0,0,0,1,3,218125,0,0,0,5,20,404590
9333,test,41.481039,69.405865,35,133,2264745,60,228,4099380,49,3724,60254663,4,20,358376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2584,29038431,3,456,6517836,32,166,199936,66,343,3352998,44,228,7972316,0,0,0,0,0,0,310,7882,114058681
9334,test,41.011160,68.686533,96,364,6211872,114,433,7788822,2,152,2459374,1,5,89594,0,0,0,4,608,7153420,0,0,0,44,6688,91643288,0,0,0,5,760,8540715,32,4864,69523584,223,1159,1393304,75,390,3810225,9,46,1630701,0,0,0,0,0,0,605,15469,200244899
9335,test,41.642303,68.725123,10,38,647070,11,41,751553,1,76,1229687,0,0,0,0,0,0,0,0,0,4,608,31300756,1,152,2082802,0,0,0,0,0,0,4,608,8690448,2,10,12496,33,171,1676499,0,0,0,1,3,218125,0,0,0,67,1707,46609436
9336,test,45.302732,67.341189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,1,5,50803,1,5,181189,0,0,0,0,0,0,3,15,238240
9337,test,42.353441,69.527466,6,22,512700,19,72,1874711,9,684,6018624,10,52,1108270,1,104,540731,4,608,7153420,6,912,46951134,4,608,8331208,5,950,31188295,4,608,8346552,5,760,10863060,4,20,24696,0,0,0,0,0,0,0,0,0,0,0,0,77,5400,122913401
9338,test,44.868038,68.777264,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,1,152,2172612,2,10,12496,5,26,254015,1,5,181189,0,0,0,0,0,0,12,352,4457869
9339,test,41.836809,66.997392,0,0,0,0,0,0,3,228,3689061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,5,26,254015,1,5,181189,0,0,0,0,0,0,10,264,4130513
9340,test,42.022745,70.099349,12,45,776484,19,72,1298137,0,0,0,0,0,0,0,0,0,0,0,0,2,304,15650378,0,0,0,0,0,0,0,0,0,12,1824,26071344,8,41,49984,35,182,1778105,10,52,1811890,0,0,0,0,0,0,98,2520,47436322
9341,test,42.932649,69.553812,6,22,388242,13,49,888199,0,0,0,0,0,0,0,0,0,0,0,0,1,152,7825189,0,0,0,1,190,6237659,12,1824,20497716,0,0,0,28,145,174944,31,161,1574893,8,41,1449512,2,7,436250,0,0,0,102,2591,39472604
9342,test,42.171338,68.762087,17,64,1100019,6,22,409938,0,0,0,4,20,358376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1976,22205859,4,608,8690448,27,140,168696,44,228,2235332,4,20,724756,3,11,654375,0,0,0,122,3089,36547799
