cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
561,test,40.248875,69.700056,0,0,0,0,0,0,56,4256,37449216,7,36,775789,0,0,0,4,608,7153420,0,0,0,0,0,0,3,570,18712977,77,11704,160671126,0,0,0,201,1045,1240974,0,0,0,0,0,0,0,0,0,0,0,0,348,18219,226003502
562,test,40.209632,70.532804,64,243,4141248,0,0,0,1,76,1229687,125,650,11199250,34,3536,12958862,0,0,0,0,0,0,0,0,0,0,0,0,4,608,6832572,0,0,0,653,3395,4079944,17,88,863651,0,0,0,0,0,0,0,0,0,898,8596,41305214
563,test,40.205219,69.676658,282,1071,18247374,112,425,7652176,8,608,9837496,120,624,10751280,16,1664,6098288,19,2888,33978745,0,0,0,0,0,0,0,0,0,17,2584,29038431,15,2280,32589180,225,1170,1405800,0,0,0,0,0,0,6,22,1308750,19,577,2677879,839,13913,153585399
564,test,39.135212,68.044992,75,285,4853025,0,0,0,0,0,0,169,878,15141386,50,5200,19057150,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,805,4186,5029640,9,46,457227,0,0,0,0,0,0,0,0,0,1109,10747,46246571
565,test,40.274158,69.961531,33,125,2135331,2,7,136646,0,0,0,34,176,3046196,17,1768,6479431,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,320,1664,1999360,1,5,50803,0,0,0,0,0,0,0,0,0,408,3897,15555910
566,test,39.436525,69.425400,19,72,1229433,0,0,0,0,0,0,24,124,2150256,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,5,760,8540715,0,0,0,194,1008,1212112,2,10,101606,0,0,0,0,0,0,0,0,0,248,2390,14758694
567,test,40.347978,69.647332,67,254,4335369,1,3,68323,0,0,0,95,494,8511430,17,1768,6479431,0,0,0,0,0,0,0,0,0,0,0,0,16,2432,27330288,0,0,0,682,3546,4261136,8,41,406424,0,0,0,0,0,0,0,0,0,886,8538,51392401
568,test,40.237960,69.831911,193,733,12488451,0,0,0,1,76,1229687,220,1144,19710680,62,6448,23630866,0,0,0,0,0,0,0,0,0,0,0,0,8,1216,13665144,0,0,0,1085,5642,6779080,2,10,101606,0,0,0,0,0,0,0,0,0,1571,15269,77605514
569,test,40.304861,69.629372,0,0,0,0,0,0,42,3192,28086912,19,98,2105713,0,0,0,3,456,5365065,0,0,0,2,304,4165604,5,950,31188295,121,18392,252483198,0,0,0,278,1445,1716372,0,0,0,0,0,0,3,11,654375,0,0,0,473,24848,325765534
570,test,40.044137,69.443797,44,167,2847108,0,0,0,0,0,0,61,317,5465234,5,520,1905715,0,0,0,0,0,0,0,0,0,0,0,0,11,1672,18789573,0,0,0,339,1762,2118072,7,36,355621,0,0,0,0,0,0,0,0,0,467,4474,31481323
