cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
10577,test,44.441033,73.137124,1,3,64707,1,3,68323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2172612,2,10,12496,3,15,152409,0,0,0,0,0,0,0,0,0,8,183,2470547
10578,test,42.903582,75.579912,17,64,1100019,17,64,1161491,5,380,6148435,5,26,447970,2,208,762286,2,304,3576710,1,152,7825189,0,0,0,0,0,0,6,912,10248858,12,1824,26071344,17,88,106216,41,213,2082923,6,31,1087134,4,15,872500,0,0,0,135,4281,61491075
10579,test,45.708039,73.059742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,0,0,0,0,0,0,0,0,0,1,5,50803
10580,test,43.679144,73.746252,44,167,2847108,78,296,5329194,22,1672,27053114,4,20,358376,5,520,1905715,5,760,8941775,9,1368,70426701,12,1824,24993624,2,380,12475318,16,2432,27330288,37,5624,80386644,65,338,406120,151,785,7671253,48,249,8697072,6,22,1308750,0,0,0,504,16457,280131052
10581,test,45.069435,73.634482,1,3,64707,1,3,68323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,2,10,101606,0,0,0,0,0,0,0,0,0,5,21,240884
10582,test,43.924523,69.864620,1,3,64707,1,3,68323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,2,10,101606,1,5,181189,0,0,0,0,0,0,6,26,422073
10583,test,43.176024,74.767394,10,38,647070,12,45,819876,1,76,1229687,1,5,89594,2,208,762286,3,456,5365065,1,152,7825189,1,152,2082802,2,380,12475318,2,304,3416286,5,760,10863060,12,62,74976,29,150,1473287,11,57,1993079,0,0,0,0,0,0,92,2845,49117575
10584,test,43.309268,69.677607,1,3,64707,1,3,68323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2172612,1,5,6248,4,20,203212,1,5,181189,0,0,0,0,0,0,9,188,2696291
10585,test,43.236874,73.861964,9,34,582363,11,41,751553,3,228,3689061,4,20,358376,1,104,381143,1,152,1788355,2,304,15650378,1,152,2082802,0,0,0,3,456,5124429,7,1064,15208284,15,78,93720,23,119,1168469,8,41,1449512,0,0,0,0,0,0,88,2793,48328445
10586,test,43.752668,75.057117,2,7,129414,3,11,204969,2,152,2459374,1,5,89594,1,104,381143,0,0,0,1,152,7825189,0,0,0,0,0,0,0,0,0,2,304,4345224,3,15,18744,10,52,508030,4,20,724756,0,0,0,0,0,0,29,822,16686437
